layer,expert,target_delta_nll,control_delta_nll,causal_specificity,target_relative_delta,control_relative_delta,causal_relative_specificity,renorm_target_delta_nll,renorm_control_delta_nll,renorm_causal_specificity,renorm_target_relative_delta,renorm_control_relative_delta,renorm_causal_relative_specificity,ci_2.5,ci_97.5,p_positive
26,224,0.07601957768201828,-0.001236422685906291,0.07601957768201828,0.027499834082059155,-0.000609637214966506,0.027499834082059155,0.05803345516324043,-0.006041943561285734,0.05803345516324043,0.02099341297150127,-0.0029790731662183473,0.02099341297150127,0.025190167509019378,0.12084649446234104,0.9982
8,255,0.01010644156485796,0.02990254946053028,-0.012320470530539751,0.0036559722464672524,0.014743911755512316,-0.007401961570166984,0.0246746689081192,-0.02867605723440647,0.0246746689081192,0.008925980934034131,-0.014139170906419824,0.008925980934034131,-0.06860785169154406,0.03983437961339949,0.3424
18,119,0.0825081467628479,-0.0025453639682382345,0.0825081467628479,0.029847052766950648,-0.001255030838855426,0.029847052766950648,0.08812961727380753,-0.007556839380413294,0.08812961727380753,0.031880601374589715,-0.003726015840972315,0.031880601374589715,0.02690940715000034,0.1356367346048355,0.9988
15,74,0.03338506072759628,0.002727220766246319,0.031339645152911544,0.012076936742119404,0.001344698129114752,0.01106841314528334,0.025902338325977325,-0.007453233003616333,0.025902338325977325,0.00937008633856471,-0.003674931123971209,0.00937008633856471,-0.030241299316287037,0.08487092036008828,0.8328
33,235,-0.002721030730754137,-0.003212067997083068,-0.002721030730754137,-0.0009843239848150694,-0.001583759510680134,-0.0009843239848150694,-0.024883216246962547,-0.0012010347563773394,-0.024883216246962547,-0.009001422253116908,-0.0005921886522319525,-0.009001422253116908,-0.017829386234283446,0.010616327524185157,0.3586
5,119,0.20278969407081604,0.037845224142074585,0.1744057759642601,0.0733585098805158,0.018660169623825676,0.05936338266264654,0.17534665763378143,0.0016217428492382169,0.17413035049685277,0.06343108102944935,0.0007996252456956009,0.06283136209517765,0.04079920411854983,0.32279079852253195,0.9972
27,146,0.1553150713443756,0.058871831744909286,0.11116119753569365,0.05618472007670476,0.029027661781080735,0.03441397374089421,0.14532773196697235,0.08477306365966797,0.08174793422222137,0.05257183265777384,0.041798662401423464,0.021222835856706243,0.06527176930755378,0.15646483145281667,1.0
27,86,0.06546838581562042,-0.011652692221105099,0.06546838581562042,0.023682974865771415,-0.005745539056758127,0.023682974865771415,0.07170400768518448,-0.004038830287754536,0.07170400768518448,0.025938690722662222,-0.0019914073693530236,0.025938690722662222,0.04034609377384186,0.09229445469379423,1.0
14,149,0.06239424645900726,-0.004943263716995716,0.06239424645900726,0.022570914988175084,-0.002437352177071465,0.022570914988175084,0.0984867662191391,0.0012408208567649126,0.09755615057656541,0.03562726619757996,0.0006118058007290937,0.035168411847033135,0.0036815817356109625,0.10523024898767466,0.9822
6,0,0.057336412370204926,-0.0023781610652804375,0.057336412370204926,0.02074126001641973,-0.001172588876850507,0.02074126001641973,0.032138723880052567,0.0037379623390734196,0.029335252125747502,0.011626078455834606,0.0018430598014885639,0.010243783604718183,-0.0019740384705364666,0.10547550251334904,0.9704
5,66,0.055500779300928116,-0.009348914958536625,0.055500779300928116,0.020077225745513832,-0.004609626257466566,0.020077225745513832,0.021519990637898445,0.008606638759374619,0.015065011568367481,0.007784786367336758,0.004243635565164317,0.0046020596934635205,0.016960848953574897,0.09130110293626784,0.997
3,220,0.054844923317432404,-0.004996548406779766,0.054844923317432404,0.019839971984340624,-0.0024636250126078754,0.019839971984340624,0.015295359306037426,-0.020200220867991447,0.015295359306037426,0.005533046301584524,-0.009960029472157345,0.005533046301584524,0.013155194316059354,0.09204472196102141,0.9972
36,229,0.31231239438056946,0.7524328827857971,-0.2520122677087784,0.1129779892116899,0.3709986013193539,-0.16527096177782552,0.32167860865592957,0.7535635232925415,-0.24349403381347656,0.11636618665244394,0.3715560810045109,-0.1623008741009392,-0.5203289888985455,0.009899514228105527,0.0316
36,95,-0.0003565239894669503,0.007158012595027685,-0.005725033435737714,-0.00012897138941794025,0.003529368162578815,-0.0027759975113520515,0.0026876258198171854,0.012924177572131157,-0.007005507359281182,0.000972239867324511,0.0063724644578413816,-0.0038071084760565254,-0.022349349405616524,0.0033536115884780877,0.147
33,1,-0.0003727173898369074,0.009250365197658539,-0.0073104912880808115,-0.00013482929914299663,0.004561034782688429,-0.0035556053861593184,0.0030042456928640604,0.004380568861961365,-0.00028118095360696316,0.001086776072883191,0.0021599068275082794,-0.0005331540477480185,-0.03847736411914229,0.004939926862716674,0.178
