layer,expert,target_delta_nll,control_delta_nll,causal_specificity
12,23,0.021044263616204262,0.002357723657041788,0.01927597087342292
12,35,0.014537794515490532,0.03262526914477348,-0.00993115734308958
12,40,0.004271119367331266,0.0064416928216814995,-0.0005601502489298582
12,43,-0.017447303980588913,-0.018617644906044006,-0.017447303980588913
12,44,0.01579468883574009,-0.02533540315926075,0.01579468883574009
12,52,-0.0025155795738101006,-0.017433876171708107,-0.0025155795738101006
12,62,-0.004402437247335911,-0.006390489172190428,-0.004402437247335911
12,98,0.0025164855178445578,-0.04677865654230118,0.0025164855178445578
12,104,0.003631529863923788,-0.015299425460398197,0.003631529863923788
12,106,0.022426752373576164,-0.01810499280691147,0.022426752373576164
12,107,0.0018222758080810308,-0.008872616104781628,0.0018222758080810308
12,109,-0.0011241489555686712,-0.01904686540365219,-0.0011241489555686712
12,120,0.030386483296751976,-0.009055282920598984,0.030386483296751976
12,123,0.018572639673948288,-0.009060466662049294,0.018572639673948288
12,131,-0.002376651857048273,-0.0273810513317585,-0.002376651857048273
12,134,0.0008698022575117648,-0.023958727717399597,0.0008698022575117648
12,140,0.007645077537745237,-0.044144269078969955,0.007645077537745237
12,160,0.010648506693542004,-0.015547188930213451,0.010648506693542004
12,162,0.023189833387732506,-0.008702472783625126,0.023189833387732506
12,182,0.005499863065779209,0.007615123875439167,-0.00021147984080016613
12,204,0.010819678194820881,-0.006682723760604858,0.010819678194820881
12,208,0.00707508809864521,-0.016457611694931984,0.00707508809864521
12,209,0.0051596988923847675,-0.013568966649472713,0.0051596988923847675
12,214,0.012652312405407429,-0.03568575903773308,0.012652312405407429
12,221,-0.003369653830304742,-0.01784897781908512,-0.003369653830304742
12,229,0.00788115058094263,-0.028076356276869774,0.00788115058094263
12,230,0.0,0.0,0.0
17,14,0.06287863850593567,0.01564933732151985,0.05114163551479578
17,32,0.02984350360929966,0.005953184328973293,0.02537861536256969
17,33,0.06571631133556366,0.019605468958616257,0.05101220961660147
17,42,0.002531321719288826,-0.0033795165363699198,0.002531321719288826
17,44,0.014485340565443039,-0.0029487793799489737,0.014485340565443039
17,59,-0.0007680141716264188,0.009384823963046074,-0.007806632143910974
17,72,0.01182772871106863,-0.01574617438018322,0.01182772871106863
17,88,0.015433180145919323,-0.05824322625994682,0.015433180145919323
17,89,0.0,0.0,0.0
17,100,0.021992340683937073,-0.0035873150918632746,0.021992340683937073
17,103,0.05623955652117729,-0.021787747740745544,0.05623955652117729
17,104,0.004587128758430481,-0.012301838025450706,0.004587128758430481
