layer,expert,panel_group,selection_supervised_routing_mass,selection_supervised_selected_rate,global_target_grad_bf16,global_control_grad_bf16,global_grad_specific_bf16,precise_target_grad_l2,precise_control_grad_l2,precise_grad_dot,precise_grad_cosine,precise_grad_specific,precise_grad_ratio
15,130,sentinel,0.28391505845611786,0.974375400384369,0.7398974299430847,0.1127090156078338,0.6553656682372093,0.7139428616555927,0.0991567702520195,-0.0002211244427599,-0.0031235677009712,0.6395752839665781,7.200142358749848
33,212,sentinel,0.276285859425048,0.9224855861627163,0.7337551116943359,0.0796742290258407,0.6739994399249554,0.7203015188013143,0.066243421728707,0.0004893012810498,0.0102546127594475,0.670618952504784,10.873555441329096
12,23,sentinel,0.2625179547365471,0.9654067905188981,0.5110684633255005,0.237409695982933,0.3330111913383007,0.4896269146480332,0.2270391399721683,0.0009525151690468,0.0085685213820904,0.3193475596689069,2.1565749179013705
31,73,sentinel,0.2488473309377002,0.9628443305573351,1.1245934963226318,0.3676389455795288,0.8488642871379852,1.1405992113098302,0.3067925951314087,0.0046630725264549,0.0133258288219045,0.9105047649612736,3.7178185829992367
31,38,sentinel,0.012070650324311339,0.06982703395259449,1.4362932443618774,4.884760856628418,-2.227277398109436,1.4561471174186105,4.185627760753088,1.1660236120224,0.1913116808653345,-1.6830737031462055,0.3478921683079312
24,206,sentinel,0.0051233559216848175,0.039077514413837285,1.0681456327438354,3.871537923812866,-1.8355078101158144,1.0825647904738684,3.4387001023438875,1.433349370956421,0.3850382374888991,-1.4964602862840473,0.3148180295617101
39,95,sentinel,0.00359000890855221,0.032030749519538756,0.4482736885547638,2.4160356521606445,-1.3637530505657196,0.4609107559333528,2.0508748932303247,0.1539686247706413,0.1628831723582968,-1.0772454139893908,0.2247386017813838
16,17,sentinel,0.00498275219210442,0.03843689942344651,0.923713445663452,3.100907564163208,-1.401967227458954,0.9257224663851488,2.666732524018866,1.1703340411186218,0.4740777532544688,-1.0743269266290012,0.3471373518142355
39,86,sentinel,0.03589915068465727,0.2556053811659193,0.4829519689083099,0.0338086523115634,0.4575954796746373,0.480886045532851,0.0314162695342022,-0.000278239189356,-0.0184171111980882,0.4573238433821993,15.306911121131458
24,168,sentinel,0.00850848064141576,0.07174887892376682,0.6550955772399902,1.663591742515564,-0.5925982296466827,0.6825319381549014,1.456423266994567,0.2159695327281952,0.2172610638923983,-0.4097855120910237,0.4686357006386515
39,100,sentinel,0.029015667540839205,0.17680973734785393,0.2599165439605713,0.0,0.2599165439605713,0.2169616991971821,0.1304306080166761,0.0002030070718319,0.0071737886021755,0.119138743184675,1.663426265465075
36,229,sentinel,0.013573968509769378,0.053811659192825115,0.1677304655313491,0.6943327188491821,-0.3530190736055374,0.1611357688632601,0.6031895593076998,0.0448519643396139,0.461461737404423,-0.2912564006175148,0.2671395192050965
36,95,sentinel,0.0006512502001921845,0.007046764894298526,0.0006797552923671,3.704941987991333,-2.778026735701133,0.0005720111897582,3.090147483355338,-1.0955689333513874e-05,-0.0061980628608656,-2.317038601326745,0.0001851080548223
25,168,sentinel,0.007317024343369635,0.033311979500320305,1.2862346172332764,6.700655937194824,-3.739257335662842,1.3218273298537415,5.805963512041875,1.9228495955467224,0.2505510840177103,-3.032645304177665,0.2276671782576611
33,1,sentinel,0.0004219675888853299,0.007687379884689302,0.0101645598188042,2.6901326179504395,-2.0074349036440253,0.0084544998318234,2.244896611167277,3.968295095546637e-05,0.0020908346852509,-1.675217958543634,0.0037660976410951
