layer,expert,selection_supervised_positions,selection_supervised_selected_hits,selection_supervised_selected_rate,selection_supervised_routing_mass,routing_rank
3,85,1561,0,0.0,0.0,7451
3,92,1561,0,0.0,0.0,7452
3,95,1561,0,0.0,0.0,7453
3,100,1561,0,0.0,0.0,7454
3,109,1561,0,0.0,0.0,7455
3,122,1561,0,0.0,0.0,7456
3,149,1561,0,0.0,0.0,7457
3,151,1561,0,0.0,0.0,7458
3,153,1561,0,0.0,0.0,7459
3,157,1561,0,0.0,0.0,7460
3,161,1561,0,0.0,0.0,7461
3,171,1561,0,0.0,0.0,7462
3,190,1561,0,0.0,0.0,7463
3,212,1561,0,0.0,0.0,7464
3,217,1561,0,0.0,0.0,7465
3,226,1561,0,0.0,0.0,7466
3,246,1561,0,0.0,0.0,7467
3,249,1561,0,0.0,0.0,7468
3,251,1561,0,0.0,0.0,7469
3,252,1561,0,0.0,0.0,7470
3,255,1561,0,0.0,0.0,7471
4,7,1561,0,0.0,0.0,7472
4,9,1561,0,0.0,0.0,7473
4,12,1561,0,0.0,0.0,7474
4,28,1561,0,0.0,0.0,7475
4,33,1561,0,0.0,0.0,7476
4,50,1561,0,0.0,0.0,7477
4,65,1561,0,0.0,0.0,7478
4,66,1561,0,0.0,0.0,7479
4,68,1561,0,0.0,0.0,7480
4,69,1561,0,0.0,0.0,7481
4,78,1561,0,0.0,0.0,7482
4,80,1561,0,0.0,0.0,7483
4,83,1561,0,0.0,0.0,7484
4,94,1561,0,0.0,0.0,7485
4,95,1561,0,0.0,0.0,7486
4,96,1561,0,0.0,0.0,7487
4,106,1561,0,0.0,0.0,7488
4,111,1561,0,0.0,0.0,7489
4,114,1561,0,0.0,0.0,7490
4,115,1561,0,0.0,0.0,7491
4,119,1561,0,0.0,0.0,7492
4,124,1561,0,0.0,0.0,7493
4,132,1561,0,0.0,0.0,7494
4,144,1561,0,0.0,0.0,7495
4,147,1561,0,0.0,0.0,7496
4,148,1561,0,0.0,0.0,7497
4,165,1561,0,0.0,0.0,7498
4,167,1561,0,0.0,0.0,7499
4,172,1561,0,0.0,0.0,7500
4,179,1561,0,0.0,0.0,7501
4,193,1561,0,0.0,0.0,7502
4,214,1561,0,0.0,0.0,7503
4,215,1561,0,0.0,0.0,7504
4,218,1561,0,0.0,0.0,7505
4,220,1561,0,0.0,0.0,7506
4,227,1561,0,0.0,0.0,7507
4,228,1561,0,0.0,0.0,7508
4,230,1561,0,0.0,0.0,7509
4,231,1561,0,0.0,0.0,7510
4,237,1561,0,0.0,0.0,7511
4,243,1561,0,0.0,0.0,7512
4,245,1561,0,0.0,0.0,7513
5,0,1561,0,0.0,0.0,7514
5,8,1561,0,0.0,0.0,7515
5,10,1561,0,0.0,0.0,7516
5,11,1561,0,0.0,0.0,7517
5,17,1561,0,0.0,0.0,7518
5,20,1561,0,0.0,0.0,7519
5,26,1561,0,0.0,0.0,7520
5,28,1561,0,0.0,0.0,7521
5,40,1561,0,0.0,0.0,7522
5,44,1561,0,0.0,0.0,7523
5,46,1561,0,0.0,0.0,7524
5,51,1561,0,0.0,0.0,7525
5,53,1561,0,0.0,0.0,7526
5,54,1561,0,0.0,0.0,7527
5,58,1561,0,0.0,0.0,7528
5,68,1561,0,0.0,0.0,7529
5,73,1561,0,0.0,0.0,7530
5,82,1561,0,0.0,0.0,7531
5,86,1561,0,0.0,0.0,7532
5,91,1561,0,0.0,0.0,7533
5,102,1561,0,0.0,0.0,7534
5,114,1561,0,0.0,0.0,7535
5,115,1561,0,0.0,0.0,7536
5,126,1561,0,0.0,0.0,7537
5,133,1561,0,0.0,0.0,7538
5,138,1561,0,0.0,0.0,7539
5,147,1561,0,0.0,0.0,7540
5,148,1561,0,0.0,0.0,7541
5,151,1561,0,0.0,0.0,7542
5,152,1561,0,0.0,0.0,7543
5,153,1561,0,0.0,0.0,7544
5,155,1561,0,0.0,0.0,7545
5,161,1561,0,0.0,0.0,7546
5,164,1561,0,0.0,0.0,7547
5,166,1561,0,0.0,0.0,7548
5,171,1561,0,0.0,0.0,7549
5,172,1561,0,0.0,0.0,7550
5,176,1561,0,0.0,0.0,7551
5,180,1561,0,0.0,0.0,7552
5,188,1561,0,0.0,0.0,7553
5,191,1561,0,0.0,0.0,7554
5,193,1561,0,0.0,0.0,7555
5,202,1561,0,0.0,0.0,7556
5,203,1561,0,0.0,0.0,7557
5,205,1561,0,0.0,0.0,7558
5,207,1561,0,0.0,0.0,7559
5,211,1561,0,0.0,0.0,7560
5,218,1561,0,0.0,0.0,7561
5,220,1561,0,0.0,0.0,7562
5,231,1561,0,0.0,0.0,7563
5,232,1561,0,0.0,0.0,7564
5,245,1561,0,0.0,0.0,7565
6,5,1561,0,0.0,0.0,7566
6,9,1561,0,0.0,0.0,7567
6,23,1561,0,0.0,0.0,7568
6,26,1561,0,0.0,0.0,7569
6,28,1561,0,0.0,0.0,7570
6,35,1561,0,0.0,0.0,7571
6,36,1561,0,0.0,0.0,7572
6,49,1561,0,0.0,0.0,7573
6,52,1561,0,0.0,0.0,7574
6,55,1561,0,0.0,0.0,7575
6,56,1561,0,0.0,0.0,7576
6,59,1561,0,0.0,0.0,7577
6,61,1561,0,0.0,0.0,7578
6,62,1561,0,0.0,0.0,7579
6,70,1561,0,0.0,0.0,7580
6,71,1561,0,0.0,0.0,7581
6,76,1561,0,0.0,0.0,7582
6,78,1561,0,0.0,0.0,7583
6,81,1561,0,0.0,0.0,7584
6,84,1561,0,0.0,0.0,7585
6,85,1561,0,0.0,0.0,7586
6,90,1561,0,0.0,0.0,7587
6,104,1561,0,0.0,0.0,7588
6,106,1561,0,0.0,0.0,7589
6,110,1561,0,0.0,0.0,7590
6,113,1561,0,0.0,0.0,7591
6,126,1561,0,0.0,0.0,7592
6,135,1561,0,0.0,0.0,7593
6,144,1561,0,0.0,0.0,7594
6,151,1561,0,0.0,0.0,7595
6,153,1561,0,0.0,0.0,7596
6,157,1561,0,0.0,0.0,7597
6,159,1561,0,0.0,0.0,7598
6,160,1561,0,0.0,0.0,7599
6,163,1561,0,0.0,0.0,7600
6,178,1561,0,0.0,0.0,7601
6,181,1561,0,0.0,0.0,7602
6,191,1561,0,0.0,0.0,7603
6,201,1561,0,0.0,0.0,7604
6,210,1561,0,0.0,0.0,7605
6,212,1561,0,0.0,0.0,7606
6,230,1561,0,0.0,0.0,7607
6,231,1561,0,0.0,0.0,7608
6,233,1561,0,0.0,0.0,7609
6,238,1561,0,0.0,0.0,7610
6,244,1561,0,0.0,0.0,7611
6,245,1561,0,0.0,0.0,7612
6,249,1561,0,0.0,0.0,7613
6,253,1561,0,0.0,0.0,7614
7,7,1561,0,0.0,0.0,7615
7,11,1561,0,0.0,0.0,7616
7,13,1561,0,0.0,0.0,7617
7,15,1561,0,0.0,0.0,7618
7,20,1561,0,0.0,0.0,7619
7,22,1561,0,0.0,0.0,7620
7,33,1561,0,0.0,0.0,7621
7,34,1561,0,0.0,0.0,7622
7,36,1561,0,0.0,0.0,7623
7,40,1561,0,0.0,0.0,7624
7,44,1561,0,0.0,0.0,7625
7,59,1561,0,0.0,0.0,7626
7,61,1561,0,0.0,0.0,7627
7,62,1561,0,0.0,0.0,7628
7,74,1561,0,0.0,0.0,7629
7,92,1561,0,0.0,0.0,7630
7,98,1561,0,0.0,0.0,7631
7,108,1561,0,0.0,0.0,7632
7,112,1561,0,0.0,0.0,7633
7,117,1561,0,0.0,0.0,7634
7,120,1561,0,0.0,0.0,7635
7,126,1561,0,0.0,0.0,7636
7,130,1561,0,0.0,0.0,7637
7,137,1561,0,0.0,0.0,7638
7,138,1561,0,0.0,0.0,7639
7,142,1561,0,0.0,0.0,7640
7,144,1561,0,0.0,0.0,7641
7,154,1561,0,0.0,0.0,7642
7,159,1561,0,0.0,0.0,7643
7,163,1561,0,0.0,0.0,7644
7,174,1561,0,0.0,0.0,7645
7,175,1561,0,0.0,0.0,7646
7,177,1561,0,0.0,0.0,7647
7,182,1561,0,0.0,0.0,7648
7,183,1561,0,0.0,0.0,7649
7,185,1561,0,0.0,0.0,7650
7,193,1561,0,0.0,0.0,7651
7,195,1561,0,0.0,0.0,7652
7,196,1561,0,0.0,0.0,7653
7,203,1561,0,0.0,0.0,7654
7,204,1561,0,0.0,0.0,7655
7,205,1561,0,0.0,0.0,7656
7,206,1561,0,0.0,0.0,7657
7,209,1561,0,0.0,0.0,7658
7,213,1561,0,0.0,0.0,7659
7,214,1561,0,0.0,0.0,7660
7,219,1561,0,0.0,0.0,7661
7,220,1561,0,0.0,0.0,7662
7,230,1561,0,0.0,0.0,7663
7,233,1561,0,0.0,0.0,7664
7,242,1561,0,0.0,0.0,7665
7,248,1561,0,0.0,0.0,7666
8,2,1561,0,0.0,0.0,7667
8,5,1561,0,0.0,0.0,7668
8,12,1561,0,0.0,0.0,7669
8,18,1561,0,0.0,0.0,7670
8,22,1561,0,0.0,0.0,7671
8,24,1561,0,0.0,0.0,7672
8,30,1561,0,0.0,0.0,7673
8,32,1561,0,0.0,0.0,7674
8,50,1561,0,0.0,0.0,7675
8,51,1561,0,0.0,0.0,7676
8,52,1561,0,0.0,0.0,7677
8,54,1561,0,0.0,0.0,7678
8,60,1561,0,0.0,0.0,7679
8,62,1561,0,0.0,0.0,7680
8,63,1561,0,0.0,0.0,7681
8,67,1561,0,0.0,0.0,7682
8,71,1561,0,0.0,0.0,7683
8,72,1561,0,0.0,0.0,7684
8,74,1561,0,0.0,0.0,7685
8,77,1561,0,0.0,0.0,7686
8,83,1561,0,0.0,0.0,7687
8,86,1561,0,0.0,0.0,7688
8,87,1561,0,0.0,0.0,7689
8,91,1561,0,0.0,0.0,7690
8,96,1561,0,0.0,0.0,7691
8,97,1561,0,0.0,0.0,7692
8,100,1561,0,0.0,0.0,7693
8,104,1561,0,0.0,0.0,7694
8,105,1561,0,0.0,0.0,7695
8,114,1561,0,0.0,0.0,7696
8,125,1561,0,0.0,0.0,7697
8,126,1561,0,0.0,0.0,7698
8,128,1561,0,0.0,0.0,7699
8,134,1561,0,0.0,0.0,7700
8,136,1561,0,0.0,0.0,7701
8,138,1561,0,0.0,0.0,7702
8,139,1561,0,0.0,0.0,7703
8,141,1561,0,0.0,0.0,7704
8,144,1561,0,0.0,0.0,7705
8,146,1561,0,0.0,0.0,7706
8,148,1561,0,0.0,0.0,7707
8,149,1561,0,0.0,0.0,7708
8,170,1561,0,0.0,0.0,7709
8,174,1561,0,0.0,0.0,7710
8,178,1561,0,0.0,0.0,7711
8,180,1561,0,0.0,0.0,7712
8,181,1561,0,0.0,0.0,7713
8,182,1561,0,0.0,0.0,7714
8,197,1561,0,0.0,0.0,7715
8,201,1561,0,0.0,0.0,7716
8,202,1561,0,0.0,0.0,7717
8,210,1561,0,0.0,0.0,7718
8,214,1561,0,0.0,0.0,7719
8,216,1561,0,0.0,0.0,7720
8,217,1561,0,0.0,0.0,7721
8,219,1561,0,0.0,0.0,7722
8,222,1561,0,0.0,0.0,7723
8,223,1561,0,0.0,0.0,7724
8,224,1561,0,0.0,0.0,7725
8,226,1561,0,0.0,0.0,7726
8,227,1561,0,0.0,0.0,7727
8,231,1561,0,0.0,0.0,7728
8,240,1561,0,0.0,0.0,7729
8,241,1561,0,0.0,0.0,7730
8,242,1561,0,0.0,0.0,7731
8,247,1561,0,0.0,0.0,7732
8,248,1561,0,0.0,0.0,7733
8,252,1561,0,0.0,0.0,7734
8,253,1561,0,0.0,0.0,7735
8,254,1561,0,0.0,0.0,7736
9,4,1561,0,0.0,0.0,7737
9,8,1561,0,0.0,0.0,7738
9,9,1561,0,0.0,0.0,7739
9,23,1561,0,0.0,0.0,7740
9,32,1561,0,0.0,0.0,7741
9,34,1561,0,0.0,0.0,7742
9,37,1561,0,0.0,0.0,7743
9,41,1561,0,0.0,0.0,7744
9,42,1561,0,0.0,0.0,7745
9,43,1561,0,0.0,0.0,7746
9,48,1561,0,0.0,0.0,7747
9,54,1561,0,0.0,0.0,7748
9,56,1561,0,0.0,0.0,7749
9,61,1561,0,0.0,0.0,7750
9,62,1561,0,0.0,0.0,7751
9,91,1561,0,0.0,0.0,7752
9,105,1561,0,0.0,0.0,7753
9,114,1561,0,0.0,0.0,7754
9,119,1561,0,0.0,0.0,7755
9,122,1561,0,0.0,0.0,7756
9,123,1561,0,0.0,0.0,7757
9,125,1561,0,0.0,0.0,7758
9,129,1561,0,0.0,0.0,7759
9,130,1561,0,0.0,0.0,7760
9,131,1561,0,0.0,0.0,7761
9,134,1561,0,0.0,0.0,7762
9,140,1561,0,0.0,0.0,7763
9,146,1561,0,0.0,0.0,7764
9,148,1561,0,0.0,0.0,7765
9,161,1561,0,0.0,0.0,7766
9,165,1561,0,0.0,0.0,7767
9,168,1561,0,0.0,0.0,7768
9,169,1561,0,0.0,0.0,7769
9,171,1561,0,0.0,0.0,7770
9,184,1561,0,0.0,0.0,7771
9,186,1561,0,0.0,0.0,7772
9,196,1561,0,0.0,0.0,7773
9,200,1561,0,0.0,0.0,7774
9,201,1561,0,0.0,0.0,7775
9,207,1561,0,0.0,0.0,7776
9,210,1561,0,0.0,0.0,7777
9,217,1561,0,0.0,0.0,7778
9,218,1561,0,0.0,0.0,7779
9,220,1561,0,0.0,0.0,7780
9,221,1561,0,0.0,0.0,7781
9,223,1561,0,0.0,0.0,7782
9,247,1561,0,0.0,0.0,7783
10,1,1561,0,0.0,0.0,7784
10,7,1561,0,0.0,0.0,7785
10,11,1561,0,0.0,0.0,7786
10,13,1561,0,0.0,0.0,7787
10,14,1561,0,0.0,0.0,7788
10,29,1561,0,0.0,0.0,7789
10,34,1561,0,0.0,0.0,7790
10,37,1561,0,0.0,0.0,7791
10,39,1561,0,0.0,0.0,7792
10,40,1561,0,0.0,0.0,7793
10,41,1561,0,0.0,0.0,7794
10,47,1561,0,0.0,0.0,7795
10,48,1561,0,0.0,0.0,7796
10,49,1561,0,0.0,0.0,7797
10,50,1561,0,0.0,0.0,7798
10,52,1561,0,0.0,0.0,7799
10,53,1561,0,0.0,0.0,7800
10,54,1561,0,0.0,0.0,7801
10,55,1561,0,0.0,0.0,7802
10,65,1561,0,0.0,0.0,7803
10,74,1561,0,0.0,0.0,7804
10,75,1561,0,0.0,0.0,7805
10,76,1561,0,0.0,0.0,7806
10,78,1561,0,0.0,0.0,7807
10,89,1561,0,0.0,0.0,7808
10,90,1561,0,0.0,0.0,7809
10,108,1561,0,0.0,0.0,7810
10,111,1561,0,0.0,0.0,7811
10,118,1561,0,0.0,0.0,7812
10,127,1561,0,0.0,0.0,7813
10,130,1561,0,0.0,0.0,7814
10,131,1561,0,0.0,0.0,7815
10,141,1561,0,0.0,0.0,7816
10,151,1561,0,0.0,0.0,7817
10,152,1561,0,0.0,0.0,7818
10,154,1561,0,0.0,0.0,7819
10,158,1561,0,0.0,0.0,7820
10,164,1561,0,0.0,0.0,7821
10,168,1561,0,0.0,0.0,7822
10,169,1561,0,0.0,0.0,7823
10,170,1561,0,0.0,0.0,7824
10,174,1561,0,0.0,0.0,7825
10,175,1561,0,0.0,0.0,7826
10,183,1561,0,0.0,0.0,7827
10,195,1561,0,0.0,0.0,7828
10,199,1561,0,0.0,0.0,7829
10,201,1561,0,0.0,0.0,7830
10,223,1561,0,0.0,0.0,7831
10,225,1561,0,0.0,0.0,7832
10,229,1561,0,0.0,0.0,7833
10,236,1561,0,0.0,0.0,7834
10,239,1561,0,0.0,0.0,7835
10,244,1561,0,0.0,0.0,7836
10,248,1561,0,0.0,0.0,7837
10,249,1561,0,0.0,0.0,7838
10,250,1561,0,0.0,0.0,7839
10,251,1561,0,0.0,0.0,7840
10,252,1561,0,0.0,0.0,7841
11,3,1561,0,0.0,0.0,7842
11,7,1561,0,0.0,0.0,7843
11,13,1561,0,0.0,0.0,7844
11,15,1561,0,0.0,0.0,7845
11,22,1561,0,0.0,0.0,7846
11,39,1561,0,0.0,0.0,7847
11,42,1561,0,0.0,0.0,7848
11,49,1561,0,0.0,0.0,7849
11,50,1561,0,0.0,0.0,7850
11,60,1561,0,0.0,0.0,7851
11,61,1561,0,0.0,0.0,7852
11,62,1561,0,0.0,0.0,7853
11,68,1561,0,0.0,0.0,7854
11,69,1561,0,0.0,0.0,7855
11,70,1561,0,0.0,0.0,7856
11,78,1561,0,0.0,0.0,7857
11,80,1561,0,0.0,0.0,7858
11,81,1561,0,0.0,0.0,7859
11,94,1561,0,0.0,0.0,7860
11,96,1561,0,0.0,0.0,7861
11,98,1561,0,0.0,0.0,7862
11,104,1561,0,0.0,0.0,7863
11,106,1561,0,0.0,0.0,7864
11,113,1561,0,0.0,0.0,7865
11,128,1561,0,0.0,0.0,7866
11,129,1561,0,0.0,0.0,7867
11,131,1561,0,0.0,0.0,7868
11,137,1561,0,0.0,0.0,7869
11,143,1561,0,0.0,0.0,7870
11,167,1561,0,0.0,0.0,7871
11,172,1561,0,0.0,0.0,7872
11,182,1561,0,0.0,0.0,7873
11,193,1561,0,0.0,0.0,7874
11,200,1561,0,0.0,0.0,7875
11,208,1561,0,0.0,0.0,7876
11,209,1561,0,0.0,0.0,7877
11,213,1561,0,0.0,0.0,7878
11,219,1561,0,0.0,0.0,7879
11,228,1561,0,0.0,0.0,7880
11,234,1561,0,0.0,0.0,7881
11,240,1561,0,0.0,0.0,7882
11,241,1561,0,0.0,0.0,7883
11,245,1561,0,0.0,0.0,7884
11,250,1561,0,0.0,0.0,7885
12,1,1561,0,0.0,0.0,7886
12,2,1561,0,0.0,0.0,7887
12,7,1561,0,0.0,0.0,7888
12,12,1561,0,0.0,0.0,7889
12,20,1561,0,0.0,0.0,7890
12,22,1561,0,0.0,0.0,7891
12,26,1561,0,0.0,0.0,7892
12,28,1561,0,0.0,0.0,7893
12,30,1561,0,0.0,0.0,7894
12,32,1561,0,0.0,0.0,7895
12,44,1561,0,0.0,0.0,7896
12,46,1561,0,0.0,0.0,7897
12,53,1561,0,0.0,0.0,7898
12,59,1561,0,0.0,0.0,7899
12,61,1561,0,0.0,0.0,7900
12,62,1561,0,0.0,0.0,7901
12,64,1561,0,0.0,0.0,7902
12,65,1561,0,0.0,0.0,7903
12,67,1561,0,0.0,0.0,7904
12,69,1561,0,0.0,0.0,7905
12,77,1561,0,0.0,0.0,7906
12,80,1561,0,0.0,0.0,7907
12,81,1561,0,0.0,0.0,7908
12,83,1561,0,0.0,0.0,7909
12,85,1561,0,0.0,0.0,7910
12,91,1561,0,0.0,0.0,7911
12,94,1561,0,0.0,0.0,7912
12,96,1561,0,0.0,0.0,7913
12,98,1561,0,0.0,0.0,7914
12,100,1561,0,0.0,0.0,7915
12,103,1561,0,0.0,0.0,7916
12,104,1561,0,0.0,0.0,7917
12,108,1561,0,0.0,0.0,7918
12,109,1561,0,0.0,0.0,7919
12,113,1561,0,0.0,0.0,7920
12,116,1561,0,0.0,0.0,7921
12,117,1561,0,0.0,0.0,7922
12,119,1561,0,0.0,0.0,7923
12,130,1561,0,0.0,0.0,7924
12,131,1561,0,0.0,0.0,7925
12,133,1561,0,0.0,0.0,7926
12,136,1561,0,0.0,0.0,7927
12,144,1561,0,0.0,0.0,7928
12,145,1561,0,0.0,0.0,7929
12,146,1561,0,0.0,0.0,7930
12,153,1561,0,0.0,0.0,7931
12,154,1561,0,0.0,0.0,7932
12,156,1561,0,0.0,0.0,7933
12,170,1561,0,0.0,0.0,7934
12,176,1561,0,0.0,0.0,7935
12,184,1561,0,0.0,0.0,7936
12,189,1561,0,0.0,0.0,7937
12,194,1561,0,0.0,0.0,7938
12,200,1561,0,0.0,0.0,7939
12,201,1561,0,0.0,0.0,7940
12,203,1561,0,0.0,0.0,7941
12,204,1561,0,0.0,0.0,7942
12,208,1561,0,0.0,0.0,7943
12,211,1561,0,0.0,0.0,7944
12,214,1561,0,0.0,0.0,7945
12,215,1561,0,0.0,0.0,7946
12,218,1561,0,0.0,0.0,7947
12,222,1561,0,0.0,0.0,7948
12,223,1561,0,0.0,0.0,7949
12,224,1561,0,0.0,0.0,7950
12,225,1561,0,0.0,0.0,7951
12,229,1561,0,0.0,0.0,7952
12,230,1561,0,0.0,0.0,7953
12,234,1561,0,0.0,0.0,7954
12,251,1561,0,0.0,0.0,7955
12,254,1561,0,0.0,0.0,7956
13,1,1561,0,0.0,0.0,7957
13,6,1561,0,0.0,0.0,7958
13,11,1561,0,0.0,0.0,7959
13,15,1561,0,0.0,0.0,7960
13,16,1561,0,0.0,0.0,7961
13,17,1561,0,0.0,0.0,7962
13,18,1561,0,0.0,0.0,7963
13,21,1561,0,0.0,0.0,7964
13,23,1561,0,0.0,0.0,7965
13,24,1561,0,0.0,0.0,7966
13,25,1561,0,0.0,0.0,7967
13,32,1561,0,0.0,0.0,7968
13,34,1561,0,0.0,0.0,7969
13,46,1561,0,0.0,0.0,7970
13,50,1561,0,0.0,0.0,7971
13,54,1561,0,0.0,0.0,7972
13,56,1561,0,0.0,0.0,7973
13,58,1561,0,0.0,0.0,7974
13,61,1561,0,0.0,0.0,7975
13,62,1561,0,0.0,0.0,7976
13,68,1561,0,0.0,0.0,7977
13,78,1561,0,0.0,0.0,7978
13,81,1561,0,0.0,0.0,7979
13,85,1561,0,0.0,0.0,7980
13,86,1561,0,0.0,0.0,7981
13,88,1561,0,0.0,0.0,7982
13,89,1561,0,0.0,0.0,7983
13,90,1561,0,0.0,0.0,7984
13,92,1561,0,0.0,0.0,7985
13,99,1561,0,0.0,0.0,7986
13,101,1561,0,0.0,0.0,7987
13,102,1561,0,0.0,0.0,7988
13,103,1561,0,0.0,0.0,7989
13,108,1561,0,0.0,0.0,7990
13,109,1561,0,0.0,0.0,7991
13,114,1561,0,0.0,0.0,7992
13,115,1561,0,0.0,0.0,7993
13,123,1561,0,0.0,0.0,7994
13,126,1561,0,0.0,0.0,7995
13,127,1561,0,0.0,0.0,7996
13,136,1561,0,0.0,0.0,7997
13,137,1561,0,0.0,0.0,7998
13,141,1561,0,0.0,0.0,7999
13,145,1561,0,0.0,0.0,8000
13,148,1561,0,0.0,0.0,8001
13,152,1561,0,0.0,0.0,8002
13,159,1561,0,0.0,0.0,8003
13,163,1561,0,0.0,0.0,8004
13,164,1561,0,0.0,0.0,8005
13,168,1561,0,0.0,0.0,8006
13,174,1561,0,0.0,0.0,8007
13,175,1561,0,0.0,0.0,8008
13,176,1561,0,0.0,0.0,8009
13,177,1561,0,0.0,0.0,8010
13,182,1561,0,0.0,0.0,8011
13,183,1561,0,0.0,0.0,8012
13,184,1561,0,0.0,0.0,8013
13,191,1561,0,0.0,0.0,8014
13,195,1561,0,0.0,0.0,8015
13,196,1561,0,0.0,0.0,8016
13,200,1561,0,0.0,0.0,8017
13,206,1561,0,0.0,0.0,8018
13,216,1561,0,0.0,0.0,8019
13,223,1561,0,0.0,0.0,8020
13,225,1561,0,0.0,0.0,8021
13,232,1561,0,0.0,0.0,8022
13,237,1561,0,0.0,0.0,8023
13,243,1561,0,0.0,0.0,8024
13,244,1561,0,0.0,0.0,8025
13,245,1561,0,0.0,0.0,8026
13,247,1561,0,0.0,0.0,8027
13,248,1561,0,0.0,0.0,8028
13,249,1561,0,0.0,0.0,8029
13,251,1561,0,0.0,0.0,8030
13,253,1561,0,0.0,0.0,8031
14,0,1561,0,0.0,0.0,8032
14,3,1561,0,0.0,0.0,8033
14,4,1561,0,0.0,0.0,8034
14,9,1561,0,0.0,0.0,8035
14,14,1561,0,0.0,0.0,8036
14,18,1561,0,0.0,0.0,8037
14,25,1561,0,0.0,0.0,8038
14,27,1561,0,0.0,0.0,8039
14,31,1561,0,0.0,0.0,8040
14,37,1561,0,0.0,0.0,8041
14,39,1561,0,0.0,0.0,8042
14,40,1561,0,0.0,0.0,8043
14,53,1561,0,0.0,0.0,8044
14,64,1561,0,0.0,0.0,8045
14,65,1561,0,0.0,0.0,8046
14,70,1561,0,0.0,0.0,8047
14,71,1561,0,0.0,0.0,8048
14,75,1561,0,0.0,0.0,8049
14,76,1561,0,0.0,0.0,8050
14,78,1561,0,0.0,0.0,8051
14,84,1561,0,0.0,0.0,8052
14,87,1561,0,0.0,0.0,8053
14,92,1561,0,0.0,0.0,8054
14,104,1561,0,0.0,0.0,8055
14,111,1561,0,0.0,0.0,8056
14,115,1561,0,0.0,0.0,8057
14,116,1561,0,0.0,0.0,8058
14,119,1561,0,0.0,0.0,8059
14,121,1561,0,0.0,0.0,8060
14,123,1561,0,0.0,0.0,8061
14,124,1561,0,0.0,0.0,8062
14,126,1561,0,0.0,0.0,8063
14,128,1561,0,0.0,0.0,8064
14,132,1561,0,0.0,0.0,8065
14,137,1561,0,0.0,0.0,8066
14,141,1561,0,0.0,0.0,8067
14,145,1561,0,0.0,0.0,8068
14,146,1561,0,0.0,0.0,8069
14,151,1561,0,0.0,0.0,8070
14,155,1561,0,0.0,0.0,8071
14,157,1561,0,0.0,0.0,8072
14,159,1561,0,0.0,0.0,8073
14,160,1561,0,0.0,0.0,8074
14,161,1561,0,0.0,0.0,8075
14,162,1561,0,0.0,0.0,8076
14,163,1561,0,0.0,0.0,8077
14,167,1561,0,0.0,0.0,8078
14,169,1561,0,0.0,0.0,8079
14,170,1561,0,0.0,0.0,8080
14,172,1561,0,0.0,0.0,8081
14,173,1561,0,0.0,0.0,8082
14,174,1561,0,0.0,0.0,8083
14,175,1561,0,0.0,0.0,8084
14,176,1561,0,0.0,0.0,8085
14,179,1561,0,0.0,0.0,8086
14,180,1561,0,0.0,0.0,8087
14,181,1561,0,0.0,0.0,8088
14,182,1561,0,0.0,0.0,8089
14,184,1561,0,0.0,0.0,8090
14,185,1561,0,0.0,0.0,8091
14,193,1561,0,0.0,0.0,8092
14,194,1561,0,0.0,0.0,8093
14,196,1561,0,0.0,0.0,8094
14,201,1561,0,0.0,0.0,8095
14,204,1561,0,0.0,0.0,8096
14,209,1561,0,0.0,0.0,8097
14,212,1561,0,0.0,0.0,8098
14,213,1561,0,0.0,0.0,8099
14,214,1561,0,0.0,0.0,8100
14,216,1561,0,0.0,0.0,8101
14,218,1561,0,0.0,0.0,8102
14,219,1561,0,0.0,0.0,8103
14,225,1561,0,0.0,0.0,8104
14,226,1561,0,0.0,0.0,8105
14,232,1561,0,0.0,0.0,8106
14,233,1561,0,0.0,0.0,8107
14,234,1561,0,0.0,0.0,8108
14,240,1561,0,0.0,0.0,8109
14,243,1561,0,0.0,0.0,8110
14,245,1561,0,0.0,0.0,8111
14,249,1561,0,0.0,0.0,8112
14,254,1561,0,0.0,0.0,8113
15,0,1561,0,0.0,0.0,8114
15,6,1561,0,0.0,0.0,8115
15,7,1561,0,0.0,0.0,8116
15,9,1561,0,0.0,0.0,8117
15,13,1561,0,0.0,0.0,8118
15,14,1561,0,0.0,0.0,8119
15,18,1561,0,0.0,0.0,8120
15,30,1561,0,0.0,0.0,8121
15,31,1561,0,0.0,0.0,8122
15,34,1561,0,0.0,0.0,8123
15,35,1561,0,0.0,0.0,8124
15,36,1561,0,0.0,0.0,8125
15,40,1561,0,0.0,0.0,8126
15,43,1561,0,0.0,0.0,8127
15,44,1561,0,0.0,0.0,8128
15,45,1561,0,0.0,0.0,8129
15,46,1561,0,0.0,0.0,8130
15,51,1561,0,0.0,0.0,8131
15,58,1561,0,0.0,0.0,8132
15,62,1561,0,0.0,0.0,8133
15,63,1561,0,0.0,0.0,8134
15,64,1561,0,0.0,0.0,8135
15,66,1561,0,0.0,0.0,8136
15,67,1561,0,0.0,0.0,8137
15,69,1561,0,0.0,0.0,8138
15,71,1561,0,0.0,0.0,8139
15,72,1561,0,0.0,0.0,8140
15,80,1561,0,0.0,0.0,8141
15,81,1561,0,0.0,0.0,8142
15,82,1561,0,0.0,0.0,8143
15,88,1561,0,0.0,0.0,8144
15,92,1561,0,0.0,0.0,8145
15,93,1561,0,0.0,0.0,8146
